tanggal,judul,kategori,link,bulan,tahun
14 Agustus 2026,Peringatan Kemerdekaan HUT ke-81 RI di FIKK Unesa Diwarnai dengan Penguatan Budaya Hidup Sehat dan Bugar,Akademik & Umum,https://unesa.ac.id/peringatan-kemerdekaan-hut-ke-81-ri-di-fikk-unesa-diwarnai-dengan-penguatan-budaya-hidup-sehat-dan-bugar/,8,2026
14 Agustus 2026,"Bangkit dari Rasa Minder, Kegigihan Habib Berbuah Prestasi hingga ke Mimbar Wisudawan Terbaik",Prestasi & Penghargaan,https://unesa.ac.id/bangkit-dari-rasa-minder-kegigihan-habib-berbuah-prestasi-hingga-ke-mimbar-wisudawan-terbaik/,8,2026
13 Agustus 2026,Unesa-NAIST Jepang Buka Ruang Belajar dan Riset Mahasiswa di Bidang AI hingga Material Sains,Riset & Inovasi,https://unesa.ac.id/unesa-naist-jepang-buka-ruang-belajar-dan-riset-mahasiswa-di-bidang-ai-hingga-material-sains/,8,2026
13 Agustus 2026,"Usia 72 Tahun, Tri Prasetiyowati ke ‘Bangku Perkuliahan’ untuk Memahami Perkembangan Zaman dan Generasi yang Berubah",Akademik & Umum,https://unesa.ac.id/usia-72-tahun-tri-prasetiyowati-ke-bangku-perkuliahan-untuk-memahami-perkembangan-zaman-dan-generasi-yang-berubah/,8,2026
12 Agustus 2026,"Unesa Siapkan Trainer Pembelajaran Inklusif, Bekali Calon Guru Hadapi Keragaman Peserta Didik",Akademik & Umum,https://unesa.ac.id/unesa-siapkan-trainer-pembelajaran-inklusif-bekali-calon-guru-hadapi-keragaman-peserta-didik/,8,2026
12 Agustus 2026,"Terima Hibah Teknologi Pertanian dari Mentan, Wisudawan Unesa Siap Kembangkan Potensi Pertanian di Desanya",Riset & Inovasi,https://unesa.ac.id/terima-hibah-teknologi-pertanian-dari-mentan-wisudawan-unesa-siap-kembangkan-potensi-pertanian-di-desanya/,8,2026
12 Agustus 2026,"Wisuda ke-121 Unesa Dihadiri Mentan RI, Rektor Cak Hasan Dorong Lulusan Ambil Peran di Sektor Strategi, Termasuk Pertanian",Kemahasiswaan,https://unesa.ac.id/wisuda-ke-121-unesa-dihadiri-mentan-ri-rektor-cak-hasan-dorong-lulusan-ambil-peran-di-sektor-strategi-termasuk-pertanian/,8,2026
12 Agustus 2026,"Unesa dan Kementan Kerja Sama Pengembangan Benih Kedelai Unggul, Targetkan Produktivitas Hingga 6 Ton per Hektar",Akademik & Umum,https://unesa.ac.id/unesa-dan-kementan-kerja-sama-pengembangan-benih-kedelai-unggul-targetkan-produktivitas-hingga-6-ton-per-hektar/,8,2026
11 Agustus 2026,Unesa dan DPR RI Perkuat Kolaborasi terkait Evaluasi UU Penerimaan Negara Bukan Pajak,Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-dpr-ri-perkuat-kolaborasi-terkait-evaluasi-uu-penerimaan-negara-bukan-pajak/,8,2026
11 Agustus 2026,"Magang Fully Funded, 17 Mahasiswa Bahasa Mandarin Unesa Asah Kompetensi di Industri Skala Internasional",Kemahasiswaan,https://unesa.ac.id/magang-fully-funded-17-mahasiswa-bahasa-mandarin-unesa-asah-kompetensi-di-industri-skala-internasional/,8,2026
10 Agustus 2026,Mahasiswa Disabilitas Unesa Raih Penghargaan Nasional lewat Gagasan Ekonomi Inklusif dan Parade Budaya,Prestasi & Penghargaan,https://unesa.ac.id/mahasiswa-disabilitas-unesa-raih-penghargaan-nasional-lewat-gagasan-ekonomi-inklusif-dan-parade-budaya/,8,2026
9 Agustus 2026,Gaspol Sains Labschool Unesa Dorong Pembelajaran dari Hafalan ke Penguatan Penalaran,Akademik & Umum,https://unesa.ac.id/gaspol-sains-labschool-unesa-dorong-pembelajaran-dari-hafalan-ke-penguatan-penalaran/,8,2026
9 Agustus 2026,ICBISH 2026: FK Unesa Perkuat Ekosistem Kolaborasi Riset dan Inovasi Biomedis untuk Kesehatan Berkelanjutan,Kerjasama & Internasional,https://unesa.ac.id/icbish-2026-fk-unesa-perkuat-ekosistem-kolaborasi-riset-dan-inovasi-biomedis-untuk-kesehatan-berkelanjutan/,8,2026
8 Agustus 2026,"Tanah, Air, dan Kisah Perempuan dalam Les Filles de la Mer di Unesa",Akademik & Umum,https://unesa.ac.id/tanah-air-dan-kisah-perempuan-dalam-les-filles-de-la-mer-di-unesa/,8,2026
8 Agustus 2026,Konferensi Internasional Studi Budaya dan Linguistik Terapan Unesa Dorong Inovasi dan Asesmen Cara Belajar yang Adaptif,Riset & Inovasi,https://unesa.ac.id/konferensi-internasional-studi-budaya-dan-linguistik-terapan-unesa-dorong-inovasi-dan-asesmen-cara-belajar-yang-adaptif/,8,2026
8 Agustus 2026,"Tasyakuran Dies Natalis ke-62, Unesa Perkuat Peran dan Kontribusi Nyata bagi Masyarakat dan Bangsa",Pengabdian Masyarakat,https://unesa.ac.id/tasyakuran-dies-natalis-ke-62-unesa-perkuat-peran-dan-kontribusi-nyata-bagi-masyarakat-dan-bangsa/,8,2026
7 Agustus 2026,"Kamar Mandi Bisa Menjadi Titik Awal Stroke, Pakar Neurologi Unesa Ingatkan Kebiasaan Sederhana yang Menyelamatkan Nyawa",Pikiran Pakar,https://unesa.ac.id/kamar-mandi-bisa-menjadi-titik-awal-stroke-pakar-neurologi-unesa-ingatkan-kebiasaan-sederhana-yang-menyelamatkan-nyawa/,8,2026
6 Agustus 2026,"Unesa dan UPI Perkuat Kolaborasi Komunikasi Publik, Dorong Riset Kehumasan Antarperguruan Tinggi",Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-upi-perkuat-kolaborasi-komunikasi-publik-dorong-riset-kehumasan-antarperguruan-tinggi/,8,2026
6 Agustus 2026,Belasan Proposal Lolos Pendanaan Nasional: Unesa Fokus Percepat Hilirisasi Riset untuk Masyarakat dan Industri,Riset & Inovasi,https://unesa.ac.id/belasan-proposal-lolos-pendanaan-nasional-unesa-fokus-percepat-hilirisasi-riset-untuk-masyarakat-dan-industri/,8,2026
5 Agustus 2026,DWP Unesa Inisiasi Langkah Dansa untuk Perkuat Budaya Hidup Sehat Warga Kampus,Kemahasiswaan,https://unesa.ac.id/dwp-unesa-inisiasi-langkah-dansa-untuk-perkuat-budaya-hidup-sehat-warga-kampus/,8,2026
4 Agustus 2026,Unesa dan D‘Consulting Jajaki Kolaborasi Penguatan Kompetensi dan Kesiapan Lulusan Memasuki Dunia Kerja,Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-dconsulting-jajaki-kolaborasi-penguatan-kompetensi-dan-kesiapan-lulusan-memasuki-dunia-kerja/,8,2026
4 Agustus 2026,"Perkuat Mutu dan Relevansi, PG PAUD Unesa Magetan Libatkan Guru dalam Pengembangan Pembelajaran Berbasis Budaya Lokal",Akademik & Umum,https://unesa.ac.id/perkuat-mutu-dan-relevansi-pg-paud-unesa-magetan-libatkan-guru-dalam-pengembangan-pembelajaran-berbasis-budaya-lokal/,8,2026
4 Agustus 2026,"Unesa dan Pemkab Bondowoso Gelar Program Pelatihan Life Skill, Fokus Penguatan SDM hingga Ekonomi Desa",Pengabdian Masyarakat,https://unesa.ac.id/unesa-dan-pemkab-bondowoso-gelar-program-pelatihan-life-skill-fokus-penguatan-sdm-hingga-ekonomi-desa/,8,2026
4 Agustus 2026,"Belajar Langsung dari Seniman Prancis, Mahasiswa Unesa Perkaya Strategi Berkarya Seni di Panggung Global",Riset & Inovasi,https://unesa.ac.id/belajar-langsung-dari-seniman-prancis-mahasiswa-unesa-perkaya-strategi-berkarya-seni-di-panggung-global/,8,2026
3 Agustus 2026,"Kejurnas Handball U-19 Kembali Digelar, Unesa Support Ekosistem Kompetisi dan Penguatan Regenerasi Atlet Berbasis Data",Prestasi & Penghargaan,https://unesa.ac.id/kejurnas-handball-u-19-kembali-digelar-unesa-support-ekosistem-kompetisi-dan-penguatan-regenerasi-atlet-berbasis-data/,8,2026
3 Agustus 2026,"Olimpiade Vokasi di Unesa Jadi Ajang Lahirnya Inovasi Berdampak, Wamendiktisaintek Ingatkan Pentingnya Skill dan Karakter",Riset & Inovasi,https://unesa.ac.id/olimpiade-vokasi-di-unesa-jadi-ajang-lahirnya-inovasi-berdampak-wamendiktisaintek-ingatkan-pentingnya-skill-dan-karakter/,8,2026
2 Agustus 2026,"ICASVI 2026 Hadirkan Pakar Dunia, Tekankan Inovasi Terapan Jadi Kunci Menjawab Kebutuhan Masyarakat dan Krisis Global",Pikiran Pakar,https://unesa.ac.id/icasvi-2026-hadirkan-pakar-dunia-tekankan-inovasi-terapan-jadi-kunci-menjawab-kebutuhan-masyarakat-dan-krisis-global/,8,2026
1 Agustus 2026,Mahasiswa Unesa Paparkan Strategi Penguatan Kompetensi Guru pada Forum Internasional di Negeri Jiran dan Diganjar Penghargaan,Prestasi & Penghargaan,https://unesa.ac.id/mahasiswa-unesa-paparkan-strategi-penguatan-kompetensi-guru-pada-forum-internasional-di-negeri-jiran-dan-diganjar-penghargaan/,8,2026
1 Agustus 2026,"Dari ‘Mendengar Cerita’ Orang Lain melalui SEDJIWA, Hifi Angellia Salma Andinie Menemukan Jalan Karier dan Jadi Lulusan Terbaik",Akademik & Umum,https://unesa.ac.id/dari-mendengar-cerita-orang-lain-melalui-sedjiwa-hifi-angellia-salma-andinie-menemukan-jalan-karier-dan-jadi-lulusan-terbaik/,8,2026
1 Agustus 2026,Model Komunikasi Publik Unesa Berbuah Pengakuan Nasional: Raih Penghargaan Siaran Pers Terbaik Ajang Media Relations Awards 2026,Prestasi & Penghargaan,https://unesa.ac.id/model-komunikasi-publik-unesa-berbuah-pengakuan-nasional-raih-penghargaan-siaran-pers-terbaik-ajang-media-relations-awards-2026/,8,2026
31 Juli 2026,"Ajarkan Anak Berpikir Kritis, Dosen Unesa Kembangkan Model Pembelajaran Cegah Narkoba Sejak Usia Dini",Akademik & Umum,https://unesa.ac.id/ajarkan-anak-berpikir-kritis-dosen-unesa-kembangkan-model-pembelajaran-cegah-narkoba-sejak-usia-dini/,7,2026
31 Juli 2026,Survei Kepuasaan 7.549 Mitra (Mutu A) Jadi Dasar Penguatan Program Kolaborasi Unesa yang Lebih Adaptif dan Berdampak,Kerjasama & Internasional,https://unesa.ac.id/survei-kepuasaan-7549-mitra-mutu-a-jadi-dasar-penguatan-program-kolaborasi-unesa-yang-lebih-adaptif-dan-berdampak/,7,2026
31 Juli 2026,"Dari Ruang Kelas ke ‘Jantung’ Kebutuhan Masyarakat, Upaya Unesa Hadirkan Dampak Diapresiasi Penghargaan Radar Surabaya",Prestasi & Penghargaan,https://unesa.ac.id/dari-ruang-kelas-ke-jantung-kebutuhan-masyarakat-upaya-unesa-hadirkan-dampak-diapresiasi-penghargaan-radar-surabaya/,7,2026
31 Juli 2026,"Kualitas Sekolah Rakyat Terus Ditingkatkan, Unesa dan Kemensos Kolaborasi Perkuat Kurikulum, Guru, hingga Program Pendampingan Siswa",Kerjasama & Internasional,https://unesa.ac.id/kualitas-sekolah-rakyat-terus-ditingkatkan-unesa-dan-kemensos-kolaborasi-perkuat-kurikulum-guru-hingga-program-pendampingan-siswa/,7,2026
31 Juli 2026,Penjajakan Kerja Sama Unesa dengan LPK Nur Madinah: Perluas Kesempatan Belajar Mahasiswa melalui Program Mobilitas ke Jepang,Kemahasiswaan,https://unesa.ac.id/penjajakan-kerja-sama-unesa-dengan-lpk-nur-madinah-perluas-kesempatan-belajar-mahasiswa-melalui-program-mobilitas-ke-jepang/,7,2026
30 Juli 2026,"Unesa Evaluasi Seluruh Prodi, Perkuat Mutu Akademik agar Mahasiswa Lulus Tepat Waktu dan Siap Kerja",Kemahasiswaan,https://unesa.ac.id/unesa-evaluasi-seluruh-prodi-perkuat-mutu-akademik-agar-mahasiswa-lulus-tepat-waktu-dan-siap-kerja/,7,2026
30 Juli 2026,"Mangrove Jadi Benteng Pesisir, Upaya Unesa Perkuat Ketahanan Iklim Diapresiasi Gubernur Jatim",Akademik & Umum,https://unesa.ac.id/mangrove-jadi-benteng-pesisir-upaya-unesa-perkuat-ketahanan-iklim-diapresiasi-gubernur-jatim/,7,2026
30 Juli 2026,Inovasi Mahasiswa Unesa Dorong Nelayan Gresik Ubah Potensi Kerang Hijau Menjadi Sumber Ekonomi Berkelanjutan,Riset & Inovasi,https://unesa.ac.id/inovasi-mahasiswa-unesa-dorong-nelayan-gresik-ubah-potensi-kerang-hijau-menjadi-sumber-ekonomi-berkelanjutan/,7,2026
29 Juli 2026,Unesa Jajaki Skema Perlindungan Jaminan Sosial bagi Mahasiswa Mobilitas Akademik dan Pegawai,Kemahasiswaan,https://unesa.ac.id/unesa-jajaki-skema-perlindungan-jaminan-sosial-bagi-mahasiswa-mobilitas-akademik-dan-pegawai/,7,2026
29 Juli 2026,"Melampaui Batas Ragu: Cerita Mará¿½atus Suci, Penerima BPI, Lulusan Terbaik Unesa yang Mewarnai Kontes Robot Terbang",Akademik & Umum,https://unesa.ac.id/melampaui-batas-ragu-cerita-maratus-suci-penerima-bpi-lulusan-terbaik-unesa-yang-mewarnai-kontes-robot-terbang/,7,2026
28 Juli 2026,Unesa dan Control Union Academy Jajaki Program Kolaboratif: Mahasiswa Berpeluang Kantongi Sertifikat Kompetensi Industri Sebelum Lulus,Kemahasiswaan,https://unesa.ac.id/unesa-dan-control-union-academy-jajaki-program-kolaboratif-mahasiswa-berpeluang-kantongi-sertifikat-kompetensi-industri-sebelum-lulus/,7,2026
28 Juli 2026,"Dari Tugas Akhir ke Forum Internasional, Tiga Mahasiswa Pascasarjana Unesa Raih Sejumlah Penghargaan di Malaysia",Prestasi & Penghargaan,https://unesa.ac.id/dari-tugas-akhir-ke-forum-internasional-tiga-mahasiswa-pascasarjana-unesa-raih-sejumlah-penghargaan-di-malaysia/,7,2026
28 Juli 2026,Wamendiktisaintek Apresiasi Program Mobilitas Akademik Unesa: Dekatkan Kampus dengan Kebutuhan Masyarakat,Pengabdian Masyarakat,https://unesa.ac.id/wamendiktisaintek-apresiasi-program-mobilitas-akademik-unesa-dekatkan-kampus-dengan-kebutuhan-masyarakat/,7,2026
27 Juli 2026,"Gandeng Google dan REFO Indonesia, Unesa Perkuat Kompetensi Dosen dan Tendik melalui Pelatihan Kecerdasan Artifisial",Pengabdian Masyarakat,https://unesa.ac.id/gandeng-google-dan-refo-indonesia-unesa-perkuat-kompetensi-dosen-dan-tendik-melalui-pelatihan-kecerdasan-artifisial/,7,2026
27 Juli 2026,Ruang Belajar dan Berkontribusi: 16 Ribu Mahasiswa Unesa Jalani Program Mobilitas Akademik yang Melibatkan 1.152 Mitra,Kemahasiswaan,https://unesa.ac.id/ruang-belajar-dan-berkontribusi-16-ribu-mahasiswa-unesa-jalani-program-mobilitas-akademik-yang-melibatkan-1152-mitra/,7,2026
26 Juli 2026,"Hasilkan Belasan Publikasi Q4 hingga Q1, Lulusan Perdana Magister Fisika Unesa Dorong Hilirisasi Riset hingga Bangun Startup",Riset & Inovasi,https://unesa.ac.id/hasilkan-belasan-publikasi-q4-hingga-q1-lulusan-perdana-magister-fisika-unesa-dorong-hilirisasi-riset-hingga-bangun-startup/,7,2026
25 Juli 2026,"Perluas Kesempatan Belajar Mahasiswa di Luar Negeri, Unesa Berkolaborasi dengan University of Newcastle",Kerjasama & Internasional,https://unesa.ac.id/perluas-kesempatan-belajar-mahasiswa-di-luar-negeri-unesa-berkolaborasi-dengan-university-of-newcastle/,7,2026
25 Juli 2026,"Dari Limbah Daun Nanas Menjadi Material Berkelanjutan, Riset Dosen Unesa Tawarkan Peluang Baru bagi Industri Kreatif",Riset & Inovasi,https://unesa.ac.id/dari-limbah-daun-nanas-menjadi-material-berkelanjutan-riset-dosen-unesa-tawarkan-peluang-baru-bagi-industri-kreatif/,7,2026
24 Juli 2026,Unesa Tuan Rumah Kongres AFE-LPTK dan OLOS 2026: Wadah Penguatan Kolaborasi Riset dan Publikasi Internasional,Kerjasama & Internasional,https://unesa.ac.id/unesa-tuan-rumah-kongres-afe-lptk-dan-olos-2026-wadah-penguatan-kolaborasi-riset-dan-publikasi-internasional/,7,2026
24 Juli 2026,Kolaborasi Unesa dan GBTU Tiongkok Perluas Akses Pertukaran Mahasiswa dan Pengembangan Inovasi Kendaraan Listrik,Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-unesa-dan-gbtu-tiongkok-perluas-akses-pertukaran-mahasiswa-dan-pengembangan-inovasi-kendaraan-listrik/,7,2026
22 Juli 2026,"Beasiswa KIP Kuliah Antarkan Zahira Dewi Menapaki Mimpi di Unesa, Kampus Siapkan Program Pendampingan",Pengabdian Masyarakat,https://unesa.ac.id/beasiswa-kip-kuliah-antarkan-zahira-dewi-menapaki-mimpi-di-unesa-kampus-siapkan-program-pendampingan/,7,2026
21 Juli 2026,Unesa Perkuat Ekosistem Kolaborasi Global untuk Melahirkan Riset Berkualitas dan Berdampak,Kerjasama & Internasional,https://unesa.ac.id/unesa-perkuat-ekosistem-kolaborasi-global-untuk-melahirkan-riset-berkualitas-dan-berdampak/,7,2026
21 Juli 2026,"Dorong Efektivitas Perkuliahan, Unesa Latih Dosen dan Tendik Manfaatkan Smart Classroom",Akademik & Umum,https://unesa.ac.id/dorong-efektivitas-perkuliahan-unesa-latih-dosen-dan-tendik-manfaatkan-smart-classroom/,7,2026
19 Juli 2026,"Gandeng Berbagai Mitra, Unesa Geliatkan Sport Culture lewat Nobar Final Piala Dunia 2026 Bersama Warga",Akademik & Umum,https://unesa.ac.id/gandeng-berbagai-mitra-unesa-geliatkan-sport-culture-lewat-nobar-final-piala-dunia-2026-bersama-warga/,7,2026
19 Juli 2026,"Gandeng Pakar University of Newcastle, Unesa Bekali Mahasiswa PPG dengan Keterampilan Mendidik dan Menghasilkan Karya Ilmiah",Pikiran Pakar,https://unesa.ac.id/gandeng-pakar-university-of-newcastle-unesa-bekali-mahasiswa-ppg-dengan-keterampilan-mendidik-dan-menghasilkan-karya-ilmiah/,7,2026
19 Juli 2026,"Dalami Dugaan Kekerasan Verbal, Unesa Nonaktifkan Terlapor dari Kegiatan Kampus demi Kelancaran Penanganan",Kemahasiswaan,https://unesa.ac.id/dalami-dugaan-kekerasan-verbal-unesa-nonaktifkan-terlapor-dari-kegiatan-kampus-demi-kelancaran-penanganan/,7,2026
17 Juli 2026,"Lewat Tari Kembang Kahyangan, Anak Petani ini Ciptakan Cara Mudah Belajar Matematika Anak SD",Akademik & Umum,https://unesa.ac.id/lewat-tari-kembang-kahyangan-anak-petani-ini-ciptakan-cara-mudah-belajar-matematika-anak-sd/,7,2026
16 Juli 2026,"Kontribusi Mahasiswa Unesa melalui Edukarsa Mengabdi Diapresiasi Warga, Pemdes Harapkan Kerja Sama Berkelanjutan",Kemahasiswaan,https://unesa.ac.id/kontribusi-mahasiswa-unesa-melalui-edukarsa-mengabdi-diapresiasi-warga-pemdes-harapkan-kerja-sama-berkelanjutan/,7,2026
16 Juli 2026,Unesa dan Universitas Billfath Jajaki Kolaborasi Penguatan SDM dan Tridarma Berbasis Potensi Daerah,Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-universitas-billfath-jajaki-kolaborasi-penguatan-sdm-dan-tridarma-berbasis-potensi-daerah/,7,2026
16 Juli 2026,"Sosialisasi IKT 2026, Pimpinan Pastikan Insentif Tendik Tersalurkan dengan Adil dan Proporsional",Akademik & Umum,https://unesa.ac.id/sosialisasi-ikt-2026-pimpinan-pastikan-insentif-tendik-tersalurkan-dengan-adil-dan-proporsional/,7,2026
16 Juli 2026,Unesa dan FORKI Hadirkan Pelatih Prancis untuk Memperkuat Atlet Muda Karate Jawa Timur,Akademik & Umum,https://unesa.ac.id/unesa-dan-forki-hadirkan-pelatih-prancis-untuk-memperkuat-atlet-muda-karate-jawa-timur/,7,2026
14 Juli 2026,"Unesa Luncurkan SIKAT, Punya Fungsi Early Warning System untuk Deteksi Dini Hambatan Studi Mahasiswa",Kemahasiswaan,https://unesa.ac.id/unesa-luncurkan-sikat-punya-fungsi-early-warning-system-untuk-deteksi-dini-hambatan-studi-mahasiswa/,7,2026
14 Juli 2026,"Awarding Ditutup di Rumah Para Juara, Delegasi Unesa Sukses Jadi Juara Umum Peksimida Jatim 2026",Prestasi & Penghargaan,https://unesa.ac.id/awarding-ditutup-di-rumah-para-juara-delegasi-unesa-sukses-jadi-juara-umum-peksimida-jatim-2026/,7,2026
14 Juli 2026,Kuliah Umum PPG Unesa: Kupas Tuntas Tantangan dan Tuntutan Guru Bersama Pakar UTM Malaysia,Pikiran Pakar,https://unesa.ac.id/kuliah-umum-ppg-unesa-kupas-tuntas-tantangan-dan-tuntutan-guru-bersama-pakar-utm-malaysia/,7,2026
14 Juli 2026,"Masuk Kepengurusan MUI Jatim, Akademisi Unesa Mantapkan Kolaborasi Berbasis Nilai Kebangsaan",Kerjasama & Internasional,https://unesa.ac.id/masuk-kepengurusan-mui-jatim-akademisi-unesa-mantapkan-kolaborasi-berbasis-nilai-kebangsaan/,7,2026
13 Juli 2026,"Berjejer Tokoh Inspiratif Nasional, Alumnus Berdampak Unesa Kembangkan Sekolah Model bagi Penyandang Disabilitas",Akademik & Umum,https://unesa.ac.id/berjejer-tokoh-inspiratif-nasional-alumnus-berdampak-unesa-kembangkan-sekolah-model-bagi-penyandang-disabilitas/,7,2026
13 Juli 2026,DWP Unesa Inisiasi Kelas Bahasa Isyarat bagi Pengurus—Anggota dan Jadikan Program Rutin Bulanan,Akademik & Umum,https://unesa.ac.id/dwp-unesa-inisiasi-kelas-bahasa-isyarat-bagi-pengurusanggota-dan-jadikan-program-rutin-bulanan/,7,2026
13 Juli 2026,"Perjuangan yang Berbuah Manis, Nadia Lutfi C. Rancang Pembelajaran SCBI-STEAM saat Hamil dan Tuntaskan S-3 dengan IPK Tertinggi",Akademik & Umum,https://unesa.ac.id/perjuangan-yang-berbuah-manis-nadia-lutfi-c-rancang-pembelajaran-scbi-steam-saat-hamil-dan-tuntaskan-s-3-dengan-ipk-tertinggi/,7,2026
12 Juli 2026,"Standardisasi Kualitas, Ditjen GTK dan FPPPN Gandeng Unesa Gelar Lokakarya PPG yang Dihadiri LPTK se-Indonesia",Riset & Inovasi,https://unesa.ac.id/standardisasi-kualitas-ditjen-gtk-dan-fpppn-gandeng-unesa-gelar-lokakarya-ppg-yang-dihadiri-lptk-se-indonesia/,7,2026
11 Juli 2026,"Kerja Sama dengan Dispendik Surabaya, BPPG Unesa Petakan PPL Mahasiswa PPG Berbasis Kebutuhan Sekolah",Kemahasiswaan,https://unesa.ac.id/kerja-sama-dengan-dispendik-surabaya-bppg-unesa-petakan-ppl-mahasiswa-ppg-berbasis-kebutuhan-sekolah/,7,2026
10 Juli 2026,"Kesempatan Masuk Unesa Masih Terbuka melalui Jalur TMUBK: Cek Tanggal, Syarat, dan Tipsnya di Sini",Akademik & Umum,https://unesa.ac.id/kesempatan-masuk-unesa-masih-terbuka-melalui-jalur-tmubk-cek-tanggal-syarat-dan-tipsnya-di-sini/,7,2026
10 Juli 2026,"Sabet Juara di Singapura, Tim Robotik Labschool Unesa Siap Tampil di Riyadh dengan Dukungan Penuh Pihak Sekolah",Prestasi & Penghargaan,https://unesa.ac.id/sabet-juara-di-singapura-tim-robotik-labschool-unesa-siap-tampil-di-riyadh-dengan-dukungan-penuh-pihak-sekolah/,7,2026
9 Juli 2026,"Buka Akses Internasional bagi Civitas, Unesa Agendakan Pertemuan dengan Sejumlah Mitra dari Tiongkok",Akademik & Umum,https://unesa.ac.id/buka-akses-internasional-bagi-civitas-unesa-agendakan-pertemuan-dengan-sejumlah-mitra-dari-tiongkok/,7,2026
9 Juli 2026,"Perluas Jejaring Global, Unesa Jalin Kemitraan Akademik, Riset, hingga Konferensi Internasional dengan CNTEMAD Madagaskar",Kerjasama & Internasional,https://unesa.ac.id/perluas-jejaring-global-unesa-jalin-kemitraan-akademik-riset-hingga-konferensi-internasional-dengan-cntemad-madagaskar/,7,2026
9 Juli 2026,Kontribusi Fakultas Psikologi dalam Penguatan Kesehatan Mental Siswa Diganjar Penghargaan Wali Kota Surabaya,Prestasi & Penghargaan,https://unesa.ac.id/kontribusi-fakultas-psikologi-dalam-penguatan-kesehatan-mental-siswa-diganjar-penghargaan-wali-kota-surabaya/,7,2026
8 Juli 2026,Unesa dan SEAMEO SEN Kembangkan Kerja Sama Akademik hingga Riset Terapan Penguatan Atlet Paralimpiade,Riset & Inovasi,https://unesa.ac.id/unesa-dan-seameo-sen-kembangkan-kerja-sama-akademik-hingga-riset-terapan-penguatan-atlet-paralimpiade/,7,2026
8 Juli 2026,"Mendiktisaintek Kukuhkan Pengurus Baru FRI, Cak Hasan Emban Amanah Ketua Dewan Pertimbangan",Akademik & Umum,https://unesa.ac.id/mendiktisaintek-kukuhkan-pengurus-baru-fri-cak-hasan-emban-amanah-ketua-dewan-pertimbangan/,7,2026
8 Juli 2026,"Kerahkan Tim, Unesa Beri Pendampingan Teknis Calon Peserta RPL Beasiswa Pemkot Surabaya",Pengabdian Masyarakat,https://unesa.ac.id/kerahkan-tim-unesa-beri-pendampingan-teknis-calon-peserta-rpl-beasiswa-pemkot-surabaya/,7,2026
8 Juli 2026,"Unesa Jajaki Kerja Sama Strategis dengan NTCUST Taiwan, Buka Peluang Studi Doktor dan Kolaborasi Riset",Kerjasama & Internasional,https://unesa.ac.id/unesa-jajaki-kerja-sama-strategis-dengan-ntcust-taiwan-buka-peluang-studi-doktor-dan-kolaborasi-riset/,7,2026
8 Juli 2026,Lima Fakultas Unesa Lolos Penilaian Internal sebagai Calon Unit Kerja Berpredikat WBK,Akademik & Umum,https://unesa.ac.id/lima-fakultas-unesa-lolos-penilaian-internal-sebagai-calon-unit-kerja-berpredikat-wbk/,7,2026
8 Juli 2026,"Bikin Bangga, Mahasiswa Hubungan Internasional Sabet Medali Perak Kejuaraan Dunia Panjat Tebing di Polandia",Prestasi & Penghargaan,https://unesa.ac.id/bikin-bangga-mahasiswa-hubungan-internasional-sabet-medali-perak-kejuaraan-dunia-panjat-tebing-di-polandia/,7,2026
8 Juli 2026,"Diapresiasi Pemdes, Mahasiswa Unesa Belajar dan Berkontribusi Dorong Pemberdayaan Sektor Pertanian hingga Kesehatan di Lamongan",Kemahasiswaan,https://unesa.ac.id/diapresiasi-pemdes-mahasiswa-unesa-belajar-dan-berkontribusi-dorong-pemberdayaan-sektor-pertanian-hingga-kesehatan-di-lamongan/,7,2026
8 Juli 2026,Diklat Orientasi Akademik PPG bagi Guru Tertentu Unesa Diikuti 1.469 Peserta dari Berbagai Daerah,Akademik & Umum,https://unesa.ac.id/diklat-orientasi-akademik-ppg-bagi-guru-tertentu-unesa-diikuti-1469-peserta-dari-berbagai-daerah/,7,2026
8 Juli 2026,Gerakan Pemberdayaan: Tim Dosen Unesa Bekali Pekerja Migran Indonesia di Hong Kong dengan Skill Bisnis Online,Akademik & Umum,https://unesa.ac.id/gerakan-pemberdayaan-tim-dosen-unesa-bekali-pekerja-migran-indonesia-di-hong-kong-dengan-skill-bisnis-online/,7,2026
7 Juli 2026,"Dibuka Ketua KONI Pusat, Turnamen ‘Bola Baja’ Cup di Unesa Jadi Ajang Persiapan menuju SEA Games 2027",Akademik & Umum,https://unesa.ac.id/dibuka-ketua-koni-pusat-turnamen-bola-baja-cup-di-unesa-jadi-ajang-persiapan-menuju-sea-games-2027/,7,2026
7 Juli 2026,"Unesa, KONI Pusat dan FDKI Deklarasikan ‘Sport Intelligence:’ Targetkan Lompatan Besar Prestasi Indonesia di Kancah Dunia",Prestasi & Penghargaan,https://unesa.ac.id/unesa-koni-pusat-dan-fdki-deklarasikan-sport-intelligence-targetkan-lompatan-besar-prestasi-indonesia-di-kancah-dunia/,7,2026
